features,model,mean_f1,std_f1
meta_dino+bio+color,"MLP (256, 64, 32) lr=0.0001 do=0.0 act=ReLU",0.9667287394037967,0.0031299159970275547
meta_dino+bio+color,"MLP (256, 64, 64) lr=0.0001 do=0.0 act=GELU",0.9666647024633985,0.0031526913293202234
meta_dino+bio+color,"MLP (256, 64, 64) lr=0.0001 do=0.2 act=GELU",0.9666647024633985,0.0031526913293202234
meta_dino+bio+color,"MLP (256, 64, 32) lr=0.01 do=0.0 act=ReLU",0.9666558619995071,0.00307663517177742
meta_dino+bio+color,"MLP (128, 32) lr=0.0001 do=0.0 act=GELU",0.9644037730485898,0.0054705293558329204
meta_dino+bio+color,"MLP (32, 64, 128) lr=0.01 do=0.0 act=GELU",0.9642002533763033,0.005815741338486613
meta_dino+bio+color,"MLP (64, 64, 128) lr=0.01 do=0.0 act=GELU",0.9639478599000819,0.005910795500742194
meta_dino+bio+color,"MLP (256, 256, 256) lr=0.001 do=0.2 act=GELU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (128, 128) lr=0.001 do=0.0 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (128, 128) lr=0.01 do=0.2 act=GELU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (128, 128) lr=0.01 do=0.2 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (128, 128) lr=0.01 do=0.0 act=GELU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (128, 128) lr=0.01 do=0.0 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (128, 64) lr=0.001 do=0.2 act=GELU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (128, 64) lr=0.001 do=0.2 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (128, 64) lr=0.001 do=0.0 act=GELU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (128, 64) lr=0.001 do=0.0 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 256, 32) lr=0.001 do=0.2 act=GELU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 256, 32) lr=0.001 do=0.2 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 256, 32) lr=0.001 do=0.0 act=GELU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 256, 32) lr=0.001 do=0.0 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 256, 32) lr=0.01 do=0.2 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 128, 256) lr=0.0001 do=0.2 act=GELU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 128, 256) lr=0.0001 do=0.2 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 128, 256) lr=0.0001 do=0.0 act=GELU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 128, 256) lr=0.0001 do=0.0 act=ReLU",0.9639402394033192,9.003338443858144e-05
meta_dino+bio+color,"MLP (256, 128, 256) lr=0.001 do=0.2 act=ReLU",0.9639402394033192,9.003338443858144e-05
